0	1	0.36	0.218182	0.0727273	0.263158	30.4262	30.435
1	1	0.36	0.254545	0.157576	0.245614	27.9151	27.8388
2	1	0.66	0.654545	0.375758	0.631579	26.6488	26.3271
3	1	0.52	0.490909	0.466667	0.45614	26.9815	26.6542
4	1	0.5	0.490909	0.545455	0.45614	27.0194	26.5962
5	1	0.62	0.618182	0.545455	0.45614	26.7075	26.8451
6	1	0.64	0.672727	0.593939	0.684211	26.4534	26.2695
7	1	0.72	0.672727	0.654545	0.684211	26.2969	25.8961
8	1	0.82	0.672727	0.672727	0.684211	26.1856	25.7065
9	1	0.68	0.654545	0.672727	0.684211	26.1555	26.2309
10	1	0.7	0.672727	0.672727	0.684211	26.143	25.9289
11	1	0.78	0.8	0.709091	0.789474	25.921	25.7665
12	1	0.78	0.781818	0.751515	0.77193	25.8313	25.7523
13	1	0.74	0.8	0.793939	0.77193	25.8194	25.8547
14	1	0.86	0.781818	0.793939	0.77193	25.7438	25.3939
15	1	0.78	0.781818	0.793939	0.77193	25.6609	25.6549
16	1	0.82	0.781818	0.793939	0.77193	25.6264	25.3268
17	1	0.9	0.781818	0.793939	0.77193	25.6141	25.1574
18	1	0.82	0.781818	0.793939	0.77193	25.5587	25.4309
19	1	0.76	0.781818	0.793939	0.77193	25.5284	25.5396
20	1	0.86	0.781818	0.793939	0.77193	25.462	25.1648
21	1	0.82	0.781818	0.793939	0.77193	25.3808	25.2022
22	1	0.8	0.781818	0.793939	0.77193	25.3735	25.1521
23	1	0.8	0.781818	0.793939	0.77193	25.3202	25.1305
24	1	0.78	0.781818	0.793939	0.77193	25.2814	25.0731
25	1	0.84	0.781818	0.793939	0.77193	25.2678	24.8956
26	1	0.94	0.836364	0.8	0.894737	25.2204	24.8792
27	1	0.92	0.836364	0.818182	0.877193	25.2074	24.8532
28	1	0.8	0.781818	0.818182	0.877193	25.2346	25.0213
29	1	0.92	0.836364	0.818182	0.877193	25.1545	24.7192
30	1	0.9	0.836364	0.818182	0.877193	25.0919	24.7944
31	1	0.94	0.836364	0.836364	0.877193	25.0693	24.7056
32	1	0.86	0.836364	0.836364	0.877193	25.0245	24.8593
33	1	0.9	0.836364	0.836364	0.877193	24.997	24.7426
34	1	0.9	0.836364	0.836364	0.877193	24.9687	24.6411
35	1	1	0.854545	0.842424	0.877193	24.938	24.5148
36	1	0.92	0.854545	0.848485	0.877193	24.9199	24.5975
37	1	0.9	0.836364	0.848485	0.877193	24.9063	24.6318
38	1	0.94	0.836364	0.848485	0.877193	24.8773	24.6272
39	1	0.9	0.872727	0.848485	0.877193	24.8185	24.6372
40	1	0.92	0.854545	0.854545	0.877193	24.8035	24.5308
41	1	0.88	0.854545	0.860606	0.877193	24.7771	24.6148
42	1	0.88	0.854545	0.860606	0.877193	24.7397	24.6812
43	1	0.92	0.854545	0.860606	0.877193	24.7137	24.4822
44	1	0.94	0.854545	0.860606	0.877193	24.685	24.451
45	1	0.9	0.872727	0.860606	0.877193	24.657	24.5274
46	1	0.94	0.872727	0.866667	0.912281	24.6411	24.3682
47	1	0.98	0.854545	0.866667	0.912281	24.6324	24.336
48	1	0.94	0.872727	0.866667	0.912281	24.5836	24.3472
49	1	0.94	0.854545	0.866667	0.912281	24.5683	24.3065
50	1	0.9	0.854545	0.866667	0.912281	24.555	24.3172
51	1	0.9	0.872727	0.866667	0.912281	24.5182	24.301
52	1	0.96	0.872727	0.866667	0.912281	24.4778	24.2213
53	1	0.9	0.890909	0.878788	0.929825	24.4604	24.3243
54	1	0.96	0.890909	0.884848	0.929825	24.4282	24.1969
55	1	0.98	0.872727	0.884848	0.929825	24.391	24.1308
56	1	0.96	0.872727	0.884848	0.929825	24.3792	24.1166
57	1	0.94	0.872727	0.884848	0.929825	24.3552	24.1394
58	1	0.98	0.872727	0.884848	0.929825	24.3178	24.0218
59	1	0.96	0.872727	0.884848	0.929825	24.2901	24.0952
60	1	0.98	0.890909	0.884848	0.929825	24.2762	23.9897
61	1	0.92	0.872727	0.884848	0.929825	24.2592	24.112
62	1	1	0.872727	0.884848	0.929825	24.2178	23.9317
63	1	0.96	0.890909	0.884848	0.929825	24.1913	23.9616
64	1	0.98	0.890909	0.884848	0.929825	24.1755	23.8994
65	1	0.92	0.890909	0.890909	0.929825	24.1574	24.0074
66	1	0.98	0.872727	0.890909	0.929825	24.1265	23.9319
67	1	0.98	0.872727	0.890909	0.929825	24.0969	23.8152
68	1	0.92	0.890909	0.890909	0.929825	24.0837	23.9231
69	1	1	0.872727	0.890909	0.929825	24.0504	23.8141
70	1	0.9	0.872727	0.890909	0.929825	24.0337	23.8916
71	1	0.98	0.909091	0.890909	0.929825	24.0157	23.7977
72	1	0.98	0.890909	0.890909	0.929825	23.9938	23.7588
73	1	1	0.890909	0.89697	0.929825	23.9661	23.6985
74	1	0.92	0.909091	0.89697	0.929825	23.9393	23.79
75	1	1	0.890909	0.89697	0.929825	23.915	23.679
76	1	0.98	0.890909	0.89697	0.929825	23.896	23.6611
77	1	0.96	0.872727	0.89697	0.929825	23.8752	23.6369
78	1	1	0.872727	0.89697	0.929825	23.8525	23.64
79	1	1	0.890909	0.89697	0.929825	23.8324	23.6061
80	1	0.98	0.890909	0.89697	0.929825	23.8107	23.5909
81	1	0.96	0.890909	0.89697	0.929825	23.7874	23.563
82	1	0.96	0.890909	0.89697	0.929825	23.7595	23.552
83	1	0.96	0.890909	0.89697	0.929825	23.7385	23.5138
84	1	0.98	0.890909	0.89697	0.929825	23.7171	23.4748
85	1	1	0.927273	0.90303	0.929825	23.6916	23.5034
86	1	0.98	0.890909	0.90303	0.929825	23.6737	23.4558
87	1	0.98	0.890909	0.90303	0.929825	23.6521	23.4342
88	1	1	0.909091	0.90303	0.929825	23.6347	23.4026
89	1	0.98	0.909091	0.90303	0.947368	23.6134	23.3662
90	1	1	0.909091	0.909091	0.947368	23.5905	23.3581
91	1	0.96	0.890909	0.909091	0.947368	23.5657	23.3594
92	1	0.98	0.909091	0.909091	0.947368	23.5372	23.3584
93	1	0.96	0.909091	0.909091	0.947368	23.5173	23.3669
94	1	0.96	0.927273	0.915152	0.947368	23.4931	23.3585
95	1	1	0.909091	0.915152	0.947368	23.468	23.2689
96	1	1	0.909091	0.915152	0.947368	23.4463	23.2064
97	1	0.98	0.927273	0.915152	0.947368	23.4265	23.2232
98	1	1	0.927273	0.921212	0.947368	23.4067	23.1966
99	1	0.98	0.909091	0.921212	0.947368	23.3838	23.2391
100	1	0.98	0.890909	0.921212	0.947368	23.3621	23.1405
101	1	1	0.927273	0.921212	0.947368	23.338	23.1214
102	1	0.98	0.945455	0.921212	0.947368	23.3181	23.1203
103	1	0.98	0.927273	0.933333	0.947368	23.3014	23.1139
104	1	0.96	0.909091	0.933333	0.947368	23.2784	23.1269
105	1	1	0.927273	0.933333	0.947368	23.2565	23.11
106	1	0.98	0.927273	0.933333	0.947368	23.2304	23.039
107	1	0.98	0.927273	0.933333	0.947368	23.2028	23.038
108	1	1	0.927273	0.933333	0.947368	23.1839	22.9862
109	1	1	0.963636	0.939394	0.982456	23.1621	22.9904
110	1	1	0.945455	0.945455	0.964912	23.1395	22.9641
111	1	1	0.963636	0.957576	0.982456	23.1145	22.8869
112	1	1	0.963636	0.957576	0.982456	23.0987	22.8988
113	1	1	0.963636	0.963636	0.982456	23.0821	22.8645
114	1	1	0.927273	0.963636	0.982456	23.0662	22.855
115	1	0.98	0.927273	0.963636	0.982456	23.0383	22.8446
116	1	1	0.945455	0.963636	0.982456	23.0139	22.8733
117	1	1	0.963636	0.963636	0.982456	22.9981	22.7907
118	1	1	0.963636	0.963636	0.982456	22.9782	22.7551
119	1	1	0.963636	0.963636	0.982456	22.9521	22.755
120	1	1	0.963636	0.963636	0.982456	22.9276	22.7357
121	1	1	0.963636	0.963636	0.982456	22.9087	22.7057
122	1	1	0.963636	0.963636	0.982456	22.8912	22.6946
123	1	1	0.945455	0.963636	0.982456	22.87	22.6861
124	1	0.98	0.963636	0.963636	0.982456	22.8532	22.6809
125	1	1	0.963636	0.963636	0.982456	22.8289	22.6262
126	1	1	0.945455	0.963636	0.982456	22.8067	22.6002
127	1	1	0.963636	0.963636	0.982456	22.786	22.6145
128	1	0.98	0.963636	0.963636	0.982456	22.7724	22.6148
129	1	1	0.927273	0.963636	0.982456	22.7498	22.5433
130	1	1	0.945455	0.963636	0.982456	22.7267	22.5367
131	1	1	0.963636	0.963636	0.982456	22.7021	22.516
132	1	1	0.963636	0.963636	0.982456	22.6833	22.4861
133	1	1	0.963636	0.963636	0.982456	22.6655	22.4491
134	1	1	0.945455	0.963636	0.982456	22.6472	22.434
135	1	1	0.963636	0.963636	0.982456	22.6278	22.4163
136	1	0.98	0.963636	0.963636	0.982456	22.61	22.4644
137	1	1	0.963636	0.963636	0.982456	22.5883	22.3848
138	1	1	0.963636	0.963636	0.982456	22.5651	22.3693
139	1	1	0.963636	0.963636	0.982456	22.5528	22.3682
140	1	1	0.963636	0.963636	0.982456	22.5314	22.3383
141	1	1	0.963636	0.963636	0.982456	22.5126	22.295
142	1	1	0.963636	0.963636	0.982456	22.4914	22.2913
143	1	1	0.963636	0.963636	0.982456	22.473	22.2847
144	1	1	0.963636	0.963636	0.982456	22.4589	22.3054
145	1	1	0.963636	0.963636	0.982456	22.4315	22.2501
146	1	1	0.963636	0.963636	0.982456	22.4063	22.2244
147	1	1	0.963636	0.963636	0.982456	22.3892	22.1991
148	1	1	0.963636	0.963636	0.982456	22.3717	22.166
149	1	1	0.963636	0.963636	0.982456	22.3466	22.1758
150	1	0.98	0.963636	0.963636	0.982456	22.326	22.1673
151	1	1	0.963636	0.963636	0.982456	22.3046	22.1256
152	1	1	0.963636	0.963636	0.982456	22.286	22.0768
153	1	1	0.963636	0.963636	0.982456	22.267	22.0693
154	1	0.98	0.963636	0.963636	0.982456	22.2426	22.0702
155	1	1	0.963636	0.963636	0.982456	22.2213	22.0448
156	1	1	0.963636	0.963636	0.982456	22.2006	22.0062
157	1	1	0.963636	0.963636	0.982456	22.1845	21.9913
158	1	1	0.963636	0.963636	0.982456	22.1664	21.9644
159	1	1	0.963636	0.963636	0.982456	22.1434	21.9787
160	1	1	0.963636	0.963636	0.982456	22.1245	21.9422
161	1	1	0.963636	0.963636	0.982456	22.1054	21.9329
162	1	1	0.963636	0.963636	0.982456	22.0895	21.9064
163	1	1	0.963636	0.963636	0.982456	22.0709	21.8981
164	1	1	0.963636	0.963636	0.982456	22.047	21.8551
165	1	1	0.963636	0.963636	0.982456	22.0367	21.8418
166	1	1	0.963636	0.963636	0.982456	22.0089	21.836
167	1	1	0.963636	0.963636	0.982456	21.9881	21.808
168	1	1	0.963636	0.963636	0.982456	21.9739	21.7884
169	1	1	0.963636	0.963636	0.982456	21.9546	21.7635
170	1	1	0.963636	0.963636	0.982456	21.9288	21.7599
171	1	1	0.963636	0.963636	0.982456	21.9112	21.7253
172	1	1	0.963636	0.963636	0.982456	21.9055	21.7419
173	1	1	0.963636	0.963636	0.982456	21.8768	21.6881
174	1	1	0.963636	0.963636	0.982456	21.8543	21.6602
175	1	1	0.963636	0.963636	0.982456	21.8348	21.6484
176	1	0.98	0.963636	0.963636	0.982456	21.8186	21.6605
177	1	0.98	0.963636	0.963636	0.982456	21.7962	21.6406
178	1	1	0.963636	0.963636	0.982456	21.7715	21.618
179	1	1	0.963636	0.963636	0.982456	21.7536	21.5683
180	1	1	0.963636	0.963636	0.982456	21.7439	21.5735
181	1	1	0.963636	0.963636	0.982456	21.7327	21.5389
182	1	1	0.963636	0.963636	0.982456	21.7067	21.5238
183	1	1	0.963636	0.963636	0.982456	21.6845	21.5108
184	1	1	0.963636	0.963636	0.982456	21.6691	21.4865
185	1	1	0.963636	0.963636	0.982456	21.6495	21.4711
186	1	1	0.963636	0.963636	0.982456	21.6285	21.4536
187	1	0.98	0.963636	0.963636	0.982456	21.6115	21.4527
188	1	1	0.963636	0.963636	0.982456	21.5911	21.4191
189	1	1	0.963636	0.963636	0.982456	21.5691	21.3854
190	1	1	0.963636	0.963636	0.982456	21.5532	21.3797
191	1	1	0.963636	0.963636	0.982456	21.5383	21.3572
192	1	1	0.963636	0.963636	0.982456	21.5185	21.3466
193	1	1	0.963636	0.963636	0.982456	21.4965	21.3358
194	1	1	0.963636	0.963636	0.982456	21.4789	21.3062
195	1	1	0.963636	0.963636	0.982456	21.4646	21.2829
196	1	1	0.963636	0.963636	0.982456	21.4509	21.2917
197	1	1	0.963636	0.963636	0.982456	21.4297	21.2512
198	1	1	0.963636	0.963636	0.982456	21.4002	21.235
199	1	1	0.963636	0.963636	0.982456	21.383	21.2058
200	1	1	0.963636	0.963636	0.982456	21.3675	21.1978
201	1	1	0.963636	0.963636	0.982456	21.3518	21.1845
202	1	1	0.963636	0.963636	0.982456	21.3328	21.1532
203	1	1	0.963636	0.963636	0.982456	21.3115	21.1344
204	1	1	0.963636	0.963636	0.982456	21.2953	21.1313
205	1	1	0.963636	0.963636	0.982456	21.2745	21.113
206	1	1	0.963636	0.963636	0.982456	21.257	21.083
207	1	1	0.963636	0.963636	0.982456	21.2385	21.0704
208	1	1	0.963636	0.963636	0.982456	21.2194	21.0482
209	1	1	0.963636	0.963636	0.982456	21.2058	21.0242
210	1	1	0.963636	0.963636	0.982456	21.1845	21.0159
211	1	1	0.963636	0.963636	0.982456	21.1636	20.9941
212	1	1	0.963636	0.963636	0.982456	21.1476	20.9897
213	1	1	0.963636	0.963636	0.982456	21.1305	20.9616
214	1	1	0.963636	0.963636	0.982456	21.1121	20.9504
215	1	1	0.963636	0.963636	0.982456	21.0937	20.9245
216	1	1	0.963636	0.963636	0.982456	21.0779	20.9228
217	1	1	0.963636	0.963636	0.982456	21.0604	20.8828
218	1	1	0.963636	0.963636	0.982456	21.044	20.8627
219	1	1	0.963636	0.963636	0.982456	21.0212	20.8474
220	1	1	0.963636	0.963636	0.982456	21.0042	20.8358
221	1	1	0.963636	0.963636	0.982456	20.9883	20.8139
222	1	1	0.963636	0.963636	0.982456	20.9658	20.7975
223	1	1	0.963636	0.963636	0.982456	20.9474	20.7818
224	1	1	0.963636	0.963636	0.982456	20.9318	20.7844
225	1	1	0.963636	0.963636	0.982456	20.9155	20.7465
226	1	1	0.963636	0.963636	0.982456	20.8971	20.7342
227	1	1	0.963636	0.963636	0.982456	20.881	20.7044
228	1	1	0.963636	0.963636	0.982456	20.865	20.6848
229	1	1	0.963636	0.963636	0.982456	20.8506	20.6659
230	1	1	0.963636	0.963636	0.982456	20.827	20.6499
231	1	1	0.963636	0.963636	0.982456	20.8077	20.6347
232	1	1	0.963636	0.963636	0.982456	20.7945	20.6201
233	1	1	0.963636	0.963636	0.982456	20.7775	20.6045
234	1	1	0.963636	0.963636	0.982456	20.7606	20.5841
235	1	1	0.963636	0.963636	0.982456	20.7427	20.5621
236	1	1	0.963636	0.963636	0.982456	20.7215	20.5519
237	1	1	0.981818	0.969697	0.982456	20.7074	20.5441
238	1	1	0.963636	0.969697	0.982456	20.69	20.5164
239	1	1	0.963636	0.969697	0.982456	20.6705	20.5028
240	1	1	0.963636	0.969697	0.982456	20.646	20.4775
241	1	1	0.963636	0.969697	0.982456	20.6287	20.4597
242	1	1	0.963636	0.969697	0.982456	20.6156	20.458
243	1	1	0.963636	0.969697	0.982456	20.602	20.427
244	1	1	0.963636	0.969697	0.982456	20.5831	20.412
245	1	1	0.963636	0.969697	0.982456	20.5592	20.3938
246	1	1	0.963636	0.969697	0.982456	20.5401	20.3745
247	1	1	0.963636	0.969697	0.982456	20.5259	20.3662
248	1	1	0.981818	0.969697	0.982456	20.512	20.3356
249	1	1	0.981818	0.975758	0.982456	20.4924	20.3221
250	1	1	0.981818	0.981818	0.982456	20.4715	20.3177
251	1	1	0.963636	0.981818	0.982456	20.4541	20.2857
252	1	1	0.963636	0.981818	0.982456	20.4416	20.269
253	1	1	0.963636	0.981818	0.982456	20.4306	20.2579
254	1	1	0.963636	0.981818	0.982456	20.4147	20.2374
