0	9	0.1	0.131579	0.0438597	0.135135	26.1941	26.4069
1	9	0.84	0.921053	0.350877	0.891892	25.5697	25.9336
2	9	0.92	0.921053	0.657895	0.891892	25.8047	25.8147
3	9	0.92	0.921053	0.921053	0.891892	25.9547	25.9682
4	9	0.84	0.921053	0.921053	0.891892	25.9772	26.9031
5	9	0.86	0.921053	0.921053	0.891892	25.9066	26.5581
6	9	0.78	0.921053	0.921053	0.891892	25.7831	27.1035
7	9	0.82	0.921053	0.921053	0.891892	25.6611	26.4694
8	9	0.86	0.921053	0.921053	0.891892	25.5344	25.975
9	9	0.88	0.921053	0.921053	0.891892	25.4454	25.7165
10	9	0.84	0.921053	0.921053	0.891892	25.4089	25.868
11	9	0.84	0.921053	0.921053	0.891892	25.3884	25.8682
12	9	0.88	0.921053	0.921053	0.891892	25.3754	25.6738
13	9	0.92	0.921053	0.921053	0.891892	25.3245	25.3549
14	9	0.84	0.921053	0.921053	0.891892	25.2592	25.6352
15	9	0.94	0.921053	0.921053	0.891892	25.2137	25.1552
16	9	0.84	0.921053	0.921053	0.891892	25.1628	25.5138
17	9	0.86	0.921053	0.921053	0.891892	25.125	25.435
18	9	0.86	0.921053	0.921053	0.891892	25.0903	25.3526
19	9	0.94	0.921053	0.921053	0.891892	25.0576	25.1029
20	9	0.9	0.921053	0.921053	0.891892	25.022	25.1142
21	9	0.86	0.921053	0.921053	0.891892	24.9799	25.2138
22	9	0.96	0.921053	0.921053	0.891892	24.9323	24.8761
23	9	0.84	0.921053	0.921053	0.891892	24.917	25.1593
24	9	0.86	0.921053	0.921053	0.891892	24.8902	25.0646
25	9	0.82	0.921053	0.921053	0.891892	24.8772	25.0772
26	9	0.88	0.921053	0.921053	0.891892	24.83	24.9033
27	9	0.86	0.947368	0.929825	0.918919	24.7938	25.0084
28	9	0.94	0.921053	0.929825	0.918919	24.7822	24.7766
29	9	0.86	0.921053	0.929825	0.918919	24.7987	25.0336
30	9	0.9	0.921053	0.929825	0.918919	24.7548	24.8539
31	9	0.98	1	0.947368	0.972973	24.7134	24.7148
32	9	0.94	1	0.973684	0.972973	24.6886	24.7734
33	9	0.94	1	1	0.972973	24.6757	24.7914
