63.0,0.0,1.0,2.0,0.0
0.0,240.0,0.0,0.0,0.0
0.0,0.0,161.0,1.0,0.0
0.0,2.0,0.0,73.0,0.0
0.0,1.0,0.0,0.0,9.0
